listing_id,title,condition,price,shipping,seller_name,seller_feedback_pct,seller_feedback_count,product_stars,product_ratings_count,location,page
156178793726,Apple iPhone 12 Pro Max (Unlocked),Pre-Owned,C $852.00,+C $263.15 shipping,thefuturemobile,97.8,525,4.5,16,United States,5
225940197956,Apple iPhone 12 Pro Max- 256GB - Gold (Unlocked) (CDMA + GSM) A2342,Pre-Owned,C $738.40,+C $200.01 shipping,thesecondconnect,100,197,4.5,19,United States,5
336561223358,Apple Unlocked iPhone 12 mini Black 256GB Smartphone Used good A2176,Pre-Owned,C $238.56,+C $61.84 shipping,col3man,100,1100,4.5,23,United States,5
406700408975,Apple iPhone 3G - 16GB - Black Refreshed,Brand New,C $624.80,+C $193.73 shipping,tukhovshee,99.6,1900,4.5,21,United States,5
127399459974,📱 Apple iPhone 4s 8/16/32/64GB Unlocked Grade A IOS9 Smartphone 📱,Pre-Owned,C $65.32,Free shipping,xmb-2018,96.5,410,4.0,115,United States,5
266968016455,"Apple iPhone 8 Plus Unlocked Silver, Space Gray, Gold, Red IOS Phone Original",Pre-Owned,C $248.29,Free shipping,top4easy,97.4,3400,4.5,193,China,5
286631964660,"Apple iPhone 11, Purple, 64 GB - Network Unlocked - Excellent Condition",Pre-Owned,C $850.58,+C $59.84 shipping,authenticore,100,469,5.0,8,United States,5
306861572632,Apple iPhone 3G - 8 GB - Black (Fido) (CA),Pre-Owned,C $50.58,+C $20.00 shipping,stei-1079,0,0,,,,5
357140319147,The Latest Apple iPhone 11 - 64 GB - Black (Unlocked),Brand New,C $497.00,+C $14.20 shipping,fra6764,0,0,5.0,47,United States,5
327117762188,Original Apple iPhone 4s A1387 8/16/32GB Fully UNLOCKED Black/White - OPEN BOX,New (Other),C $112.18,**FREE SAME DAY SHIPPING INCLUDED**,wedeliverwireless,99.5,7700,4.5,229,United States,5
326385690428,"Apple iPhone 12 Pro Max (Excellent Condition) (Unlocked, AT&T, T-Mobile, Verizon",Pre-Owned,C $674.49,+C $252.23 shipping,cocosprinkles,99.9,39400,,,United States,5
196587061632,"Apple iPhone 8 Plus Unlocked Original IOS Phone Silver, Space Gray, Gold, Red",Pre-Owned,C $248.74,Free shipping,findsuperdeal,97.2,1200,5.0,36,China,5
224224977569,Apple iPhone 12 Pro Max - 512GB - Gold (Unlocked),Brand New,"C $3,549.97",+C $877.50 shipping,product363,100,1600,4.5,14,United States,5
167275229438,Apple iPhone 11 - 64 GB - Gray Black (Unlocked) (CA),Pre-Owned,"C $2,500.00",+C $21.73 shipping,eskelle,0,0,4.5,50,,5
286887201014,Apple iPhone 11 A2111 (CRICKET LOCKED) 64GB Black (Very Good),Very Good - Refurbished,C $215.83,+C $86.38 shipping,wireless-source,97.5,23000,5.0,5,United States,5
226570344816,Iphone 11,Pre-Owned,C $568.00,+C $35.06 shipping,scoob1125,100,4,5.0,8,United States,5
186584434034,Apple iPhone 12 Pro Max A2342 Unlocked 128GB Pacific Blue Good,Good - Refurbished,C $447.29,"Free Shipping, Free 30 Day Returns",yywirelesss,99.5,195400,3.5,12,United States,5
135001774459,"90% N ew , tested, 100% working Apple iPhone 4S 8 16 32GB IOS 9 Unlocked",Pre-Owned,C $71.70,Free shipping,mobilephone,97.6,536,4.0,115,China,5
134729103390,"Apple iPhone 11 Pro Max - 64GB - (Unlocked) Gold *Open Box, Excellent",New (Other),C $681.59,+C $193.50 shipping,reliantcellular,99.1,4600,5.0,3,United States,5
226404618030,unlocked iphone 11 pro max 256gb,Pre-Owned,C $781.00,+C $227.81 shipping,merystal2007,100,52,4.0,8,United States,5
236838949264,APPLE IPHONE 12 PRO MAX 256GB GRAPHITE VERIZON |EXCELLENT|,Excellent - Refurbished,C $482.79,+C $148.63 shipping,synergyindustrial,99.4,75100,5.0,1,United States,5
267596108505,Apple iPhone 12 mini - 64 GB - Blue (Unlocked) Smartphone - Very Good,Very Good - Refurbished,C $210.80,+C $86.08 shipping,uki-mobile,99.6,6900,4.5,45,United States,5
257185097505,Apple iPhone 12 | 12 mini | 12 Pro | 12 Pro Max - Unlocked T-Mobile AT&T Verizon,Very Good - Refurbished,C $191.64,+C $86.69 shipping,uki-mobile,99.6,6900,,,United States,5
177308156589,Apple iPhone 11 64GB Fully Unlocked GSM/CDMA -Purple/Black- Excellent Condition,Excellent - Refurbished,C $298.19,Original Box ✔ Genuine Cable ✔ Free 2-Day Shipping,creo_cellular,99.2,54100,5.0,8,United States,5
235078210844,"iPhone 11 Screen Replacement  Pantalla de Repuesto ( Wht or Blk )  6.11"" +gift",Brand New,C $61.05,+C $50.78 shipping,tiendita-fuerte,95,67,,,United States,5
334633201383,Apple iPhone 11 64GB Unlocked White  Good,Good - Refurbished,C $243.52,+C $92.75 shipping,trd_digital,99.8,7300,5.0,4,United States,6
127712156066,iphone 11 unlocked,Brand New,C $353.27,+C $130.30 shipping,massimo0305,85.7,180,5.0,47,United States,6
236456014624,Apple iPhone 11 Pro Max 64GB Unlocked AT&T T-Mobile Verizon Very Good Condition,Pre-Owned,C $328.77,+C $5.67 shipping,meimei242,94.9,826,,,China,6
357987915428,Apple iPhone 11 Pro Max - 64 GB/256GB / 512GB - Unlocked - Good Condition,Pre-Owned,C $340.98,+C $5.67 shipping,unlockedphone-worldwide,94,489,,,China,6
158048997834,Apple iPhone 11 A2111 128GB Boost Mobile Purple Very Good Refurbished,Very Good - Refurbished,C $212.79,+C $86.53 shipping,reupstock,99.7,9000,,,United States,6
298209170815,Apple iPhone 17e Soft Pink - Smartphone - 256 GB (MHRX4ZD/A),Brand New,"C $1,334.80",+C $14.20 shipping,digi-techx,99.7,16900,,,Germany,6
298387770195,LOT OF 65 iPhone 4/4s Mixed Models,Pre-Owned,C $568.00,+C $104.00 shipping,accr-electronics,97.8,1100,4.5,441,United States,6
388004903034,Apple iPhone 11 GSM+CDMA 64GB BLACK - AT&T Locked - OPEN BOX,New (Other),C $369.19,+C $128.75 shipping,absolutebudget,100,105,5.0,36,United States,6
267620895713,Apple iPhone X - 256 GB - Space Gray (GSM Unlocked) Smartphone - Very Good,Very Good - Refurbished,C $202.28,+C $83.27 shipping,uki-mobile,99.6,6900,4.5,229,United States,6
256722202562,Apple iPhone 11 64GB - with 1st month FREE Verizon Prepaid plan!,Brand New,C $381.98,+C $125.46 shipping,unique*wireless,98.2,553,5.0,30,United States,6
276217775125,Apple iPhone 12 mini 128GB Unlocked Excellent Condition - All Colors,Excellent - Refurbished,C $312.39,12-MONTH WARRANTY • HAND TESTED • FREE SHIPPING,itsworthmore,99.6,163700,,,United States,6
176169637697,Apple iPhone 7 Plus 128GB A1784 Red /DO,Pre-Owned,C $216.81,+C $21.19 shipping,oz.gadgets,100,4400,,,Australia,6
296096327940,Apple iPhone 11 Pro Max 512GB Unlocked Very Good Condition - All Colors,Very Good - Refurbished,C $425.99,12-MONTH WARRANTY • HAND TESTED • FREE SHIPPING,itsworthmore,99.6,163700,5.0,50,United States,6
800019352676,"Apple iPhone 11 64GB - 6.1"", 4G AT&T, Black",Excellent - Refurbished,C $283.99,+C $102.91 shipping,wisetekmarket-ca,99.1,14300,5.0,36,United States,6
198252375642,Apple iPhone 11 64GB US Version Factory Unlocked CLEAN IMEI 1-year Warranty USED,Pre-Owned,C $191.69,+C $42.60 shipping,qualitycellz,100,173900,5.0,47,United States,6
127717799160,iPhone 3G 16GB Black EU Complete Set Matching IMEI One Owner,Pre-Owned,C $424.58,+C $42.59 shipping,andrjuha,0,75,,,Latvia,6
376576021603,"Apple iPhone – Unlocked – Great Condition – Fast Shipping"" ""Unlocked iPhone –",New (Other),C $568.00,"Apple iPhone – Unlocked – Great Condition – Fast Shipping"" ""Unlocked iPhone –",kimora-4870,0,0,,,United States,6
127934630649,"Apple iPhone 8 64gb Unlocked, Screen Issues",Pre-Owned,C $78.09,+C $44.89 shipping,dz75david,100,1200,4.5,260,United States,6
376655921387,Apple iPhone 4s - 8/16/32GB - White black (unlocked) sealed Collection,Pre-Owned,C $51.55,+C $19.88 shipping,xmb-0412,99.5,390,4.5,33,China,6
275233602025,Apple iPhone A1387 4S 64 GB Smartphone - Unlocked - Black (MD270LL/A),Pre-Owned,C $425.99,+C $112.45 shipping,pcmonde,99.7,9900,,,United States,6
335515958843,Apple iPhone 8 64GB Unlocked A1863 GSM/CDMA - Gold,Pre-Owned,C $144.95,+C $24.05 shipping,g5brar,100,136,5.0,198,,6
205836192047,iPhone 11 64GB Unlocked,Pre-Owned,C $176.08,+C $28.40 shipping,mic-331316,100,1,5.0,47,United States,6
188591398179,Apple iPhone 11 A2111 64GB Boost Mobile White Good Refurbished,Good - Refurbished,C $170.19,+C $76.74 shipping,reupstock,99.7,9000,,,United States,6
366515799009,Apple iPhone 8 256GB Xfinity - Very Good,Very Good - Refurbished,C $164.65,FREE 2DAY SHIPPING-60DAY RETURNS-1YR ALLSTATE WARRANTY,bidallies,99.2,368700,,,United States,6
187819601517,Apple iPhone 11 Mh8y3ll/a 64gb,Brand New,C $566.58,+C $189.77 shipping,modeamis,97.9,813,,,United States,6
175723790838,Apple iPhone 11 - 64GB - Purple (Unlocked) A2111 (CDMA + GSM),Pre-Owned,C $426.00,+C $35.06 shipping,alyfar_0,0,0,,,United States,6
366336809699,Apple iPhone 17e - Black - Smartphone - 512 GB (MHRY4ZD/A),Brand New,"C $1,742.34",+C $14.20 shipping,digi-techx,99.7,16900,,,Germany,6
800230200479,Apple iPhone 11 Pro - 256 GB - Space Gray (Unlocked),Pre-Owned,C $227.19,+C $39.26 shipping,bryanx,97.8,137,5.0,3,United States,6
286915652067,Apple iPhone 11 A2111 (Spectrum Mobile LOCKED) 128GB Black (Excellent),Excellent - Refurbished,C $247.07,+C $93.56 shipping,wireless-source,97.5,23000,,,United States,6
358704868133,jailbroken ios 16.3.1 iphone 12 mini 64gb unlocked black pokemon go hack read 👇,Pre-Owned,C $852.00,+C $256.99 shipping,jailbreak_ios_store,100,127,4.5,54,United States,6
286883283675,Apple iPhone X A1865 (Fully Unlocked) 256GB Silver (Excellent),Excellent - Refurbished,C $235.71,+C $90.95 shipping,wireless-source,97.5,23000,4.5,168,United States,6
406864302279,Apple iPhone 11 Pro Max 64GB T-Mobile - Very Good,Very Good - Refurbished,C $323.69,FREE 2DAY SHIPPING-60DAY RETURNS-1YR ALLSTATE WARRANTY,bidallies,99.2,368700,,,United States,6
274394340748,Apple iPhone 4S A1387 16 GB Smartphone - AT&T - Black (MC918LL/A),Pre-Owned,C $425.99,+C $112.45 shipping,pcmonde,99.7,9900,4.5,346,United States,6
366465074839,Apple iPhone 8 Plus 64GB TracFone/ Straight Talk - Good,Good - Refurbished,C $139.09,FREE 2DAY SHIPPING-60DAY RETURNS-1YR ALLSTATE WARRANTY,bidallies,99.2,368700,4.5,198,United States,6
800090551171,"Apple iPhone X 64GB - 4G LTE, Unlocked, Space Gray",Good - Refurbished,C $168.97,+C $76.45 shipping,wisetekmarket-ca,99.1,14300,5.0,29,United States,6
198028516069,Apple iPhone 8 Space Gray 64GB A1863 MQ722LL/A WiFi + Cellular Good (DSM),Good - Refurbished,C $99.33,+C $59.58 shipping,auditmacstech,99.8,20500,,,United States,6
286881868526,Apple iPhone X A1865 (Fully Unlocked) 256GB Space Gray (Excellent),Excellent - Refurbished,C $235.71,+C $90.95 shipping,wireless-source,97.5,23000,4.5,229,United States,6
286886026413,Apple iPhone 11 A2111 Unlocked 64GB Purple (Very Good),Very Good - Refurbished,C $266.95,+C $98.14 shipping,wireless-source,97.5,23000,5.0,8,United States,6
236456484032,Apple iPhone 11 Pro Max 64/256GB Unlocked AT&T T-Mobile Verizon Very Good gift,Pre-Owned,C $332.37,+C $5.67 shipping,meimei242,94.9,826,,,China,6
275466267189,"Iphone 11 + 3 months of worldwide encryption services securecryp, signal +++",Brand New,"C $2,600.00",+C $65.00 shipping,linkitupcellular,100,750,4.5,50,,6
336245086669,Apple iPhone 11 Pro 512GB Space Gray Unlocked Good,Good - Refurbished,C $376.29,+C $124.14 shipping,trd_digital,99.8,7300,5.0,3,United States,6
306828842108,"New Apple iPhone 17e 256GB 6.1"" A3634 Unlocked with Physical SIM+ESIM Any Color",Brand New,"C $1,280.20",+C $327.08 shipping,cw17396,100,2900,,,United States,6
235468288290,Apple iPhone 12 Pro Max 512GB Unlocked (Any Carrier) Very Good,Very Good - Refurbished,C $511.19,+C $154.31 shipping,sigmacellular,99.1,137100,4.5,10,United States,6
187819601511,Apple iPhone 11,Brand New,C $566.58,+C $189.77 shipping,modeamis,97.9,813,,,United States,6
366367687727,Apple iPhone 8 Plus 64GB T-Mobile - Good,Good - Refurbished,C $130.57,FREE SHIPPING -60 DAY RETURNS -1 YEAR ALLSTATE WARRANTY,bidallies,99.2,368700,4.5,148,United States,6
336226304076,Apple iPhone 11 Pro Max 512GB Midnight Green Unlocked Good,Good - Refurbished,C $415.34,+C $133.13 shipping,trd_digital,99.8,7300,5.0,33,United States,6
147411032598,Apple iPhone 4 4s White/Black 8GB 16GB 32GB UNLOCKED 3G Tested 100% working,Pre-Owned,C $61.84,Free shipping,a31-005,100,10,4.5,109,China,6
273965728929,Apple iPhone 4S A1387 16 GB - Unlocked - White (MC924LL/A),New (Other),C $425.99,+C $112.45 shipping,pcmonde,99.7,9900,4.5,229,United States,6
157488106433,Apple iPhone 8 - (Verizon) - Space Gray - 64gb,New (Other),C $120.67,+C $65.35 shipping,411phonedude,99.7,35300,,,United States,6
158010000288,Apple iPhone 11 Pro Max A2161 512GB Choose Color Carrier Good Refurbished,Good - Refurbished,C $354.79,+C $108.94 shipping,reupstock,99.7,9000,5.0,22,United States,6
205917460927,Apple iPhone X White | FOR PARTS Or REPAIR A-TT Network Broken Screen,Parts Only,C $85.20,+C $61.84 shipping,tennesseetreasureco,100,480,5.0,94,United States,6
407041303349,Apple iPhone X 256GB Xfinity - Very Good,Very Good - Refurbished,C $217.19,FREE 2DAY SHIPPING-60DAY RETURNS-1YR ALLSTATE WARRANTY,bidallies,99.2,368700,,,United States,6
267454340749,Apple iPhone 12 | 12 mini | 12 Pro | 12 Pro Max - Unlocked T-Mobile AT&T Verizon,Good - Refurbished,C $191.64,+C $80.83 shipping,uki-mobile,99.6,6900,4.5,54,United States,6
236820391490,Brand New Sealed Apple iPhone 3G - 8GB - Black (Unlocked) - Slit SEE DESCRIPTION,Brand New,"C $3,195.00",+C $800.51 shipping,allitemsofvariety,100,619,,,United States,6
236839364451,"Apple iPhone 8 PLUS 64GB FACTORY UNLOCKED  5.5"" Smartphone - EXCELLENT",Excellent - Refurbished,C $190.28,+C $80.50 shipping,mobile_tek_usa,99.2,19400,4.5,193,United States,6
385605405376,Apple iPhone 11 Pro Max - 256GB - Gold (Unlocked) A2161 (CDMA + GSM) (CA),Pre-Owned,C $700.00,Free shipping,danchis_0,0,0,5.0,49,,6
315906002578,APPLE Model number: MWM02J/A IPHONE11 Smartphone Black Popular model,Pre-Owned,C $798.75,Free shipping,fujiyama00,100,360,,,Japan,6
366365509404,Apple iPhone 17e White - Smartphone - 512 GB (MHU04ZD/A),Brand New,"C $1,728.14",+C $14.20 shipping,digi-techx,99.7,16900,,,Germany,6
257544117076,Apple iPhone 11 64GB — Grade B+ · Good — Lot of 10,Pre-Owned,"C $2,272.00",+C $552.74 shipping,zd_integrated_circuits,100,333,,,United States,6
298428653276,Apple iPhone 17e 256GB White AT&T - NEW & SEALED,Brand New,C $851.99,+C $228.59 shipping,itsworthmore,99.6,163700,,,United States,6
177249182299,Apple iPhone 5s Used Condition Tested Working Vintage Collectors Item,Parts Only,C $58.03,+C $38.43 shipping,theonline-cornershop,100,143,3.5,4,Australia,6
227137070586,Apple iPhone 11 Pro (A2160) AT&T Locked 64GB Gray - Excellent,Excellent - Refurbished,C $265.81,+C $97.88 shipping,corporatebuybacks,99,3400,5.0,1,United States,6
227102784126,Apple iPhone 11 Pro Max 256GB Space Gray Silver Gold Green - Unlocked | Poor (C),Pre-Owned,C $283.93,+C $70.93 shipping,tetchy.tech,99.4,20500,5.0,24,United States,6
286886145537,Apple iPhone 11 A2111 (Unlocked) 128GB Green (Excellent),Excellent - Refurbished,C $305.29,+C $106.95 shipping,wireless-source,97.5,23000,4.5,27,United States,6
266106163898,iPhone 11 (Black; 128 GB) in Box,New (Other),C $566.58,+C $64.62 shipping,so*perfect,100,261,,,United States,6
336246348605,Apple iPhone 11 Pro 512GB Midnight Green Unlocked Good,Good - Refurbished,C $376.29,+C $124.14 shipping,trd_digital,99.8,7300,5.0,11,United States,6
275440298657,Apple iPhone X A1901 64GB or 256 GB - Unlocked - Silver (MQAN2LL/A),Parts Only,C $283.99,+C $105.35 shipping,pcmonde,99.7,9900,4.5,161,United States,6
175273934420,Apple iPhone 6s - 16GB - Grey A1688 (CDMA + GSM)✅,Pre-Owned,C $146.84,+C $24.64 shipping,oz.gadgets,100,4400,,,Australia,6
168281992187,Apple iPhone 11 Black 128GB -- Find my lock,Pre-Owned,C $134.90,+C $71.00 shipping,ponchof_36,94.3,37,4.5,90,United States,6
326567475687,Apple iPhone 12 Pro Max 256 GB Graphite UNLOCKED (CDMA + GSM) A2342 EUC Nice!,Pre-Owned,C $752.59,+C $221.66 shipping,powercoupledeals,99.9,2600,5.0,25,United States,6
296973668911,Apple iPhone 11 For Parts or Repair Does Not Turn On Mint Screen,Parts Only,C $198.80,+C $27.55 shipping,gigantic_monster_deals,99.8,6900,,,United States,6
127040264188,"Tested , fully working , Apple iPhone 4 8 16 32GB unlocked 3G Phone US",Pre-Owned,C $60.71,Free shipping,trusty-phones,98.2,616,,,United States,6
335544491566,Apple iPhone 8 64GB Unlocked A1863 GSM/CDMA - Space Gray,Pre-Owned,C $144.95,+C $24.05 shipping,g5brar,100,136,4.5,260,,6
336051619737,Apple iPhone 8 64GB Unlocked A1905 GSM - Space Gray - New Battery 100% Capacity,Pre-Owned,C $149.95,+C $24.05 shipping,g5brar,100,136,4.5,260,,6
407006966296,Vintage Apple iPhone 2nd Generation 3g - 8gb 16gb GOOD WORKING,Pre-Owned,C $63.90,+C $5.68 shipping,didamobile,100,1,,,China,6
336449156873,Apple iPhone X - 64GB - Silver & White [Unlocked] [A1865] [GSM & CDMA],Pre-Owned,C $177.49,+C $39.26 shipping,nova-winters,100,183,4.5,161,United States,6
256791942985,iPhone 11 128G With Tik Tok Pre-installed,Pre-Owned,"C $7,526.00",Free shipping,magency007,100,1000,4.5,27,United States,6
235359860424,Apple iPhone 12 Pro Max 256GB/512GB Unlocked (Any Carrier) SmartPhone Good,Good - Refurbished,C $489.89,+C $149.41 shipping,sigmacellular,99.1,137100,,,United States,6
198135822115,Apple iPhone 8 Space Gray 64GB A1863 MQ722LL/A WiFi + Cellular Good (NM),Good - Refurbished,C $99.33,+C $59.58 shipping,auditmacstech,99.8,20500,,,United States,6
315450000462,Apple iPhone 11 - 64 GB - Black - Grade A-For Parts Only,Parts Only,C $140.58,+C $120.70 shipping,my.187,100,177,,,United States,6
376581334946,Apple iPhone 4 4S 8/16/32/64 iOS 6 7 9 Unlocked 3G Smartphone Sealed in BOX,Pre-Owned,C $66.74,Free shipping,xmb-123,96.7,716,4.5,5,China,6
165042346819,Apple iPhone 11 - 64GB - Black (Unlocked) A2111 (CDMA + GSM) (CA),Pre-Owned,C $630.00,Free shipping,jumpstartcel10,0,0,4.5,50,,6
227344631748,"2026 Verizon Apple iPhone 17e 256GB Pink - New Other, Never Used - 100% Batt",New (Other),C $944.29,+C $268.11 shipping,cocosprinkles,99.9,39400,,,United States,6
336245086606,Apple iPhone 11 Pro 64GB Gold Unlocked Good,Good - Refurbished,C $296.77,+C $104.99 shipping,trd_digital,99.8,7300,,,United States,6
324195609411,Apple iPhone 4S A1387 16 GB Smartphone - Unlocked - White (MC920LL/A),Pre-Owned,C $425.99,+C $112.45 shipping,pcmonde,99.7,9900,4.5,229,United States,6
126901512487,iPhone 11 Pro 256GB - TikTok & CapCut Installed (Bypass Ban!),Pre-Owned,"C $1,418.58",+C $372.28 shipping,xrui21,100,15,,,United States,6
286969416555,Lot Of 4 Apple iPhones 15 13 11 Pro Max A1533 FOUR PHONES!!!!  PARTS!  PRO MAX,Parts Only,"C $1,206.99",+C $364.98 shipping,maesplacexo,100,557,,,United States,6
115891187651,Apple iPhone 11 - 64GB - Black (Unlocked),Pre-Owned,C $454.40,+C $66.81 shipping,nedistribution,100,839,,,United States,6
198160679141,Apple iPhone 8 Space Gray 256GB A1905 MQ7Q2LL/A WiFi + Cellular Good (DSM),Good - Refurbished,C $141.93,+C $69.38 shipping,auditmacstech,99.8,20500,5.0,70,United States,6
114577641438,Very Good   64gb  Silver  Sprint  Iphone X A1865 Bundle 94% Batt,Pre-Owned,C $745.49,+C $217.29 shipping,ibprudentlisa,100,1400,4.5,54,United States,6
387883425667,iphone 11 with tik tok,Pre-Owned,"C $3,500.00",+C $10.00 shipping,dan-530586,0,0,4.5,50,,6
126902978834,Apple iPhone 11 - 128 GB - Black Gray (Unlocked),Pre-Owned,"C $12,780.00",+C $39.26 shipping,fortmon_74,100,1,4.5,90,United States,6
406787124957,Apple iPhone 11 - 64 GB - Black (Unlocked),Pre-Owned,C $326.60,+C $17.04 shipping,dzan_07,0,0,5.0,47,Bosnia and Herzegovina,6
188534796998,Apple iPhone 12 Mini A2176 256GB Choose Color Carrier Good Refurbished,Good - Refurbished,C $241.19,+C $82.81 shipping,reupstock,99.7,9000,4.5,23,United States,6
405410300114,Apple iPhone 12 Mini Black 64GB Unlocked - Good,Good - Refurbished,C $255.13,+C $96.28 shipping,highclassmobile,99,36100,4.5,54,United States,6
162648487672,Apple iPhone 4 - 16GB - Black (Verizon)  Cell Phone (Page Plus) r Good,Pre-Owned,C $78.03,+C $28.39 shipping,best_deal_today,99.7,291000,4.5,370,United States,6
305376598105,Apple iPhone 11 Pro Max - 64GB - Gold (Fido) A2161 (CDMA   GSM) (CA),Pre-Owned,C $450.00,+C $50.00 shipping,naf077,0,0,,,,6
116714463141,iPhone X 256GB (White) FACTORY UNLOCKED,Pre-Owned,C $198.80,+C $39.26 shipping,thierryjr1,0,20,4.5,168,United States,6
336224822531,Apple iPhone 11 Pro 256GB Midnight Green Unlocked Good,Good - Refurbished,C $345.05,+C $116.95 shipping,trd_digital,99.8,7300,,,United States,6
126829702948,Apple iPhone 8 Plus A11 Bionic chip Retina HD display Dual 12 MP Camera,Excellent - Refurbished,C $127.73,+C $66.12 shipping,thewhizcellsllc,99.3,25900,5.0,83,United States,6
135520111296,Apple iPhone 11 Pro Max - 64GB - With Tiktok,Pre-Owned,"C $2,000.00",Free shipping,lovedol_0,0,0,,,,6
176760473284,Apple iPhone 8 - 256GB - Silver (Unlocked) A1863 (CDMA + GSM) #175 /DO,Pre-Owned,C $245.38,+C $23.16 shipping,oz.gadgets,100,4400,5.0,1,Australia,6
198136123854,Apple iPhone 8+ A1864 Black 64GB MQ962LL/A WiFi + Cellular Clean ESN Good (AVA),Good - Refurbished,C $127.73,+C $66.12 shipping,auditmacstech,99.8,20500,,,United States,6
156365966930,Apple iPhone 11 - 128 GB - Black (Telus) (CA),Pre-Owned,C $300.00,+C $35.00 shipping,hud-530686,0,2,,,,6
197790958770,Apple iPhone 4s Parts Only Lot Of 2 White & Black. Black Phone Works.,Parts Only,C $39.42,+C $35.35 shipping,naysplace84,99.5,368,,,Australia,6
176500639119,Apple iPhone 12 mini A2176 Unlocked 128GB Black Very Good,Very Good - Refurbished,C $283.99,"Free Shipping, Free 30 Day Returns",yywirelesss,99.5,195400,5.0,31,United States,6
196479506352,Apple iPhone 12 mini 128GB Unlocked,Very Good - Refurbished,C $255.59,+C $95.52 shipping,ipandaelectronics,99.3,17900,,,United States,6
146674705970,Apple iPhone 11 6.1'' MetroPCS Only 64GB - Black - CPO (6 Month Warranty),Excellent - Refurbished,C $255.59,+C $95.52 shipping,thephoneguys-outlet,99.2,6100,5.0,7,United States,6
396143671167,iPhone 11 Pro Max 256gb Gold Tik Tok Installed,Pre-Owned,C $710.00,+C $193.48 shipping,kristyandtaylor3105,100,1300,5.0,49,United States,6
407040903338,Apple iPhone 8 64GB Xfinity - Very Good,Very Good - Refurbished,C $156.13,FREE SHIPPING -60 DAY RETURNS -1 YEAR ALLSTATE WARRANTY,bidallies,99.2,368700,3.5,3,United States,6
257494582233,Apple iPhone 11 - 64 GB - Black (Unlocked) Smartphone - Very Good,Very Good - Refurbished,C $242.75,+C $92.57 shipping,uki-mobile,99.6,6900,5.0,47,United States,6
146480577423,"Apple iPhone 12 mini 5.4"" A2176 Unlocked w/64GB - (Red) w/1 Year Warranty",Very Good - Refurbished,C $252.79,+C $95.74 shipping,tekdeals,99.9,81700,5.0,14,United States,6
236252784220,"Apple iPhone 12 Pro Max, 128/256/512GB - Unlocked - Refurbished B Grade",Very Good - Refurbished,C $525.39,+C $158.43 shipping,electronicdea1s,99.2,39500,3.5,12,United States,6
396143982504,Apple iPhone 11 Pro Max - 64 GB - Gray (T-Mobile),Pre-Owned,"C $21,300.00",+C $35.06 shipping,ir-22116,100,2,4.5,7,United States,6
195994511270,Apple iPhone 8 Space Gray 64GB A1863 MQ722LL/A Wifi + Cellular Good (CX),Good - Refurbished,C $127.73,+C $66.12 shipping,auditmacstech,99.8,20500,4.5,260,United States,6
800044508950,Apple iPhone X 256GB TracFone/ Straight Talk - Very Good,Very Good - Refurbished,C $208.67,FREE 2DAY SHIPPING-60DAY RETURNS-1YR ALLSTATE WARRANTY,bidallies,99.2,368700,4.5,168,United States,6
324093467195,Apple iPhone A1241 3G 8GB Smartphone - Unlocked - Black - Grade A (MB046LL/A),Pre-Owned,C $993.99,+C $112.45 shipping,pcmonde,99.7,9900,4.5,131,United States,6
286961209304,Apple iPhone 6 A1586 Smart Phone 4.7'' Apple A8 64GB,Pre-Owned,C $81.79,+C $49.59 shipping,2ezy_buy,100,495,,,Australia,6
177249172891,iPhone 4s For Parts Untested Used Condition Vintage iPhone,Parts Only,C $49.26,+C $38.43 shipping,theonline-cornershop,100,143,,,Australia,6
198160607685,Apple iPhone 8 Gold 64GB A1863 MQ742LL/A Wifi + Cellular Good (FF),Good - Refurbished,C $127.73,+C $66.12 shipping,auditmacstech,99.8,20500,5.0,198,United States,6
134899578425,Apple  iPhone 12 Pro Max 5G 256GB Factory Unlocked / TMOBILE / XFINITY / METRO,Excellent - Refurbished,C $524.66,1 YEAR WARRANTY - FREE SHIPPING,everythingforlesss,99.8,88600,,,United States,6
304128315736,Apple iPhone 5c 16GB A1507 Refurbed to Original - Phone Only - Local Seller,Pre-Owned,"C $1,123.45",+C $98.55 shipping,ioko5503,99.3,2100,,,Australia,6
335522877963,Apple iPhone 8 64GB Unlocked A1905 GSM - Space Gray - New Battery 100% Capacity,Pre-Owned,C $154.95,+C $24.05 shipping,g5brar,100,136,4.5,260,,6
167872722717,Apple iPhone 3GS - 32GB - Black (Unlocked) A1303 (GSM) (AU Stock),Brand New,"C $9,853.81",+C $38.53 shipping,tony2430_0,100,657,,,Australia,6
326385692574,"Apple iPhone 12 Pro Max (Great Condition) - (Unlocked, Verizon, AT&T, T-Mobile)",Pre-Owned,C $539.59,+C $208.80 shipping,cocosprinkles,99.9,39400,4.5,12,United States,6
156602808843,Apple iphone 12 mini 5G Apple A14 IOS 5.4in 128GB 256GB Green White Black Blue,Pre-Owned,C $301.32,+C $21.30 shipping,24h-hot-phone-store,100,35,5.0,31,China,6
267606381964,Apple iPhone X 4G GSM Unlocked 64GB Silver Excellent Condition,Very Good - Refurbished,C $182.48,+C $78.71 shipping,maximum-cellular,99.3,25400,4.5,161,United States,6
298256904018,Apple iPhone 17e Soft Pink - Smartphone - 512 GB (MHU34ZD/A),Brand New,"C $1,691.22",+C $14.20 shipping,digi-techx,99.7,16900,,,Germany,6
